"site","year","conc.1hr","conc.ann"
"270750005",2012,6,0.34
"271230001",1987,69,17.65
"271230003",1981,71,17.43
"271230003",1982,70,16.05
"271230003",1983,79,17.19
"271230003",1984,68,18.53
"271230003",1985,70,20.67
"271230864",1990,53,16.8
"271230864",1991,59,15.78
"271230864",1992,59,16.31
"271230864",1993,63,18.4
"271230864",1994,59,18.93
"271230864",1995,57,17.4
"271230864",1996,67,19.37
"271230864",1997,65,17.06
"271230864",1998,65,17.97
"271230864",1999,63,16.04
"271230864",2000,56,16.61
"271230864",2001,56,17.3
"271230864",2002,54,15.49
"271377001",2020,30.4,4.85
"271377001",2021,33.8,5.23
"271377001",2022,35.9,4.5
"271710007",1989,51,8.6
"271710007",1990,43,8.92
"271710007",1991,44,8.58
"271710007",1992,43,8.07
"271710007",1994,46,9.38
"271710007",1995,47,9.58
"271710007",1996,51,8.37
"280190001",1997,24,3.35
"280330002",1999,72,11.4
"280330002",2000,63,9.54
"280330002",2001,60,9.32
"280450001",1999,34,5.16
"280450001",2000,33,3.76
"280450001",2001,29,3.75
"280450001",2002,25,3.01
"280450001",2003,21,3.3
"280450001",2004,27,3.83
"280490010",1980,75.9,14.82
"280490020",2016,42.4,6.38
"280490020",2017,42.3,6.88
"280590006",2005,50,8.51
"280590006",2008,44,6.16
"280590006",2009,27,4.33
"280590006",2010,35,5.51
"280590006",2011,34.5,4.78
"280590006",2012,32.2,4.02
"280590006",2013,32.9,4.14
"280590006",2014,29.4,4.43
"280590006",2015,29.6,4.46
"280590006",2016,28.1,4.39
"280590006",2017,29.5,4.03
"280590006",2018,27.5,3.97
"280590006",2019,28.2,3.93
"280590006",2020,27.1,3.34
"280590006",2021,25.4,3.44
"280590006",2022,29.9,3.12
"280810004",1997,52,9.51
"280930001",2004,22,2.26
"290470005",1982,133,5.92
"290470005",1983,48,6.09
"290470005",1984,49,4.97
"290470005",1985,45,5.4
"290470005",1986,52,6.54
"290470005",1987,73,11.04
"290470005",1988,47,7.44
"290470005",1989,44,8.14
"290470005",1990,50,8.8
"290470005",1991,50,6.92
"290470005",1992,52,6.88
"290470005",1993,46,8.97
"290470005",1994,44,8.23
"290470005",1995,46,8.4
"290470005",1996,43,9.03
"290470005",1997,43,9.07
"290470005",1998,42,9.01
"290470005",1999,49,9.45
"290470005",2000,44,8.98
"290470005",2001,45,7.96
"290470005",2002,40,7.78
"290470005",2003,40,7.13
"290470005",2004,41,6.35
"290470005",2005,41,6.5
"290470005",2006,37,6.88
"290470005",2007,39,6.47
"290470005",2008,36,5.22
"290470005",2009,32,4.74
"290470006",2002,39,7.71
"290470006",2003,42,7.53
"290470006",2004,40,6.01
"290470025",1981,48.8,8.03
"290470025",1982,71.1,12.1
"290470025",1983,78,15.14
"290470025",1984,76.4,17.32
"290470025",1985,65.3,12.63
"290470025",1986,65.8,12.63
"290470025",1987,66.3,17.22
"290470025",1988,57.3,13.57
"290470025",1989,63.2,14.64
"290470025",1990,57.3,14.76
"290470025",1991,63.2,15.93
"290470025",1992,63.7,13.01
"290470025",1993,54.1,12.16
"290470025",1994,54.7,10.83
"290470025",1995,58.9,12.8
"290470025",1996,54,13.32
"290470025",1997,54,11.96
"290470025",1998,60,12.93
"290470025",1999,62,15.45
"290470025",2000,67,14.14
"290470025",2001,62,14.19
"290770014",1985,33,3.26
"290770014",1986,31,3.19
"290770014",1987,29,1.4
"290770036",1989,63,9.42
"290770036",1990,51,6.99
"290770036",1991,51,7.74
"290770036",1992,63,9.84
"290770036",1993,57,11.35
"290770036",1994,68,13.2
"290770036",1995,57,11.64
"290770036",1996,55,11.4
"290770036",1997,54,11.47
"290770036",1998,49,12.32
"290770036",1999,58,12.93
"290770036",2000,56,12.11
"290770036",2001,53,12.47
"290770036",2002,49,10.63
"290770036",2003,55,10.99
"290770036",2004,49,11.99
"290770036",2005,54,11.5
"290770036",2006,52,10.36
"290770036",2007,50,9.94
"290770036",2008,45,8.86
"290770036",2009,50,8.26
"290950034",2004,56,19.47
"290950034",2005,58,18.17
"290950034",2006,61,18.48
"290950034",2007,60,18.42
"290950034",2008,54,16.93
"290950034",2009,50,14.74
"290950034",2010,52,14.93
"290950034",2011,53.9,15
"290950034",2012,52.8,14.14
"290950034",2013,48.1,12.92
"290950034",2014,52.7,13.49
"290950034",2015,52.3,13.35
"290950034",2016,46.4,12.73
"290950034",2017,46.9,11.77
"290950034",2018,48.4,11.52
"290950034",2019,46.5,10.92
"290950034",2020,42.3,10.27
"290950034",2021,43.5,9.93
"290950034",2022,44,10.38
"290950038",1995,64,18.9
"290950042",2014,45.6,12.44
"290950042",2015,44.7,12.4
"290950042",2016,38.9,11.41
"290950042",2017,44.1,11.34
"290950042",2018,43,10.75
"290950042",2019,40.9,9.93
"290950042",2020,40,9.5
"290950042",2021,43.3,9.63
"290950042",2022,46.5,9.75
"291290001",2000,20,3.22
"291290001",2001,16,2.98
"291370001",2015,9.2,1.15
"291370001",2016,7.8,1.18
"291370001",2017,8.8,1.87
"291370001",2018,8.8,2.07
"291370001",2019,8.3,1.96
"291370001",2020,8.1,1.73
"291370001",2021,7.3,1.59
"291370001",2022,8.4,1.76
"291650023",1982,73.8,17.26
"291650023",1983,39.3,5.77
"291650023",1984,49.3,10.56
"291650023",1985,49.9,8.43
"291650023",1986,54.1,13.34
"291650023",1987,53.6,11.28
"291650023",1988,48.3,9.19
"291650023",1989,44,8.42
"291650023",1990,41.9,7.89
"291650023",1991,41.9,6.95
"291650023",1992,49.3,8.66
"291650023",1993,42.4,4.4
"291650023",1994,49.9,9.82
"291650023",1995,47.7,8.71
"291650023",1996,43,12.42
"291650023",1997,47,10.35
"291650023",1998,48,13.12
"291650023",1999,48,10.48
"291650023",2000,44,8.79
"291650023",2001,43,7.88
"291650023",2002,44,7.28
"291650023",2003,42,9.5
"291650023",2004,42,9.52
"291830008",1980,60,13.67
"291830010",1995,37,5.48
"291830010",1996,32,5.85
"291830010",1997,36,6.26
"291831002",1983,54,9.98
"291831002",1985,40,9.17
"291831002",1986,45,10.43
"291831002",1987,53,13.29
"291831002",1988,50,9.51
"291831002",1989,51,12.23
"291831002",1990,50,10.52
"291831002",1991,52,9.48
"291831002",1992,46,10.04
"291831002",1995,47,11.26
"291831002",1996,43,10.69
"291831002",1997,46,10.67
"291831002",1998,43,11.49
"291831002",1999,47,12
"291831002",2000,40,9.26
"291831002",2001,43,9.8
"291831002",2002,39,9.62
"291831002",2003,37,8.6
"291831002",2004,35,8.13
"291831002",2005,39,8.69
"291831002",2006,35,8.4
"291831002",2007,37,8.75
"291831002",2008,31,6.64
"291831002",2009,34,6.37
"291860005",2004,21,3.09
"291860005",2005,22,3.65
"291860005",2006,17,3.34
"291860005",2007,20,3.24
"291860005",2008,17,3.03
"291860005",2009,17,2.38
"291890001",1980,78,22.95
"291890001",1981,66,21.06
"291890001",1983,80,21.54
"291890001",1984,82,22.03
"291890001",1985,63,22.29
"291890001",1986,76,21.61
"291890001",1987,73,21.98
"291890001",1988,76,22.14
"291890001",1989,68,21.19
"291890001",1990,68,19.85
"291890001",1991,83,20.4
"291890001",1992,71,18.45
"291890001",1993,58,15.26
"291890001",1994,65,19.01
"291890001",1995,64,19.23
"291890001",1996,61,19.01
"291890001",1997,56,18.63
"291890004",1999,61,17.85
"291890004",2000,57,16.35
"291890004",2002,53,14.44
"291890004",2003,52,13.68
"291890004",2004,42,12.66
"291890004",2005,45,12.08
"291890004",2006,46,11.39
"291890004",2007,44,11.16
"291890004",2008,43,10.07
"291890004",2009,39,8.75
"291890006",1980,73,19.34
"291890006",1981,61,16.55
"291890006",1982,65,13.16
"291890006",1983,75,16.44
"291890006",1984,57,14.25
"291890006",1985,53,11.23
"291890006",1986,59,15.58
"291890006",1987,65,14.03
"291890006",1988,63,14.44
"291890006",1989,58,14.05
"291890006",1990,52,11.89
"291890006",1991,50,12.18
"291890006",1992,51,13.2
"291890006",1993,49,12.46
"291890006",1994,56,13.72
"291890006",1995,52,11.8
"291890006",1996,49,13.17
"291890006",1997,52,12.86
"291890006",1998,53,13.49
"291890006",1999,57,14.4
"291890006",2000,50,11.93
"291890006",2001,50,11.59
"291890006",2002,45,11.22
"291890006",2003,44,10.33
"291890006",2004,41,9.71
"291890006",2005,42,10.25
"291890014",2006,42,8.89
"291890014",2007,40,8.07
"291890014",2008,35,7.44
"291890014",2009,33,6.09
"291890016",2015,43.5,12.59
"291890016",2016,42.3,11.86
"291890016",2017,39.6,10.18
"291890016",2018,40.4,9.84
"291890016",2019,40.2,9.69
"291890016",2020,38.9,8.98
"291890016",2021,41,10.48
"291890016",2022,40.8,9.82
"291893001",1980,106,24.81
"291893001",1981,68,20.13
"291893001",1982,85,20.59
"291893001",1983,80,19.85
"291893001",1984,70,19.72
"291893001",1985,60,19.49
"291893001",1986,84,20.27
"291893001",1987,71,18.43
"291893001",1988,81,19.01
"291893001",1989,69,19.67
"291893001",1990,62,18.05
"291893001",1991,69,19.62
"291893001",1992,69,22.05
"291893001",1993,86,21.15
"291893001",1994,71,23.37
"291893001",1995,67,21.79
"291893001",1996,60,21.76
"291893001",1997,61,21.56
"291893001",1998,62,22.49
"291893001",1999,68,23.78
"291893001",2000,60,21.3
"291893001",2001,56,19.57
"291893001",2002,60,18.6
"291893001",2003,54,18.46
"291893001",2004,49,17.19
"291893001",2005,50,16.82
"291893001",2006,52,15.34
"291893001",2007,46,13.17
"291893001",2008,46,13.89
"291893001",2009,40,11.64
"291895001",1980,103,27.28
"291895001",1981,82,21.58
"291895001",1983,85,23.92
"291895001",1984,73,20.47
"291895001",1985,65,19.24
"291895001",1986,67,20.69
"291895001",1987,71,21.37
"291895001",1988,71,21.84
"291895001",1989,69,20.86
"291895001",1990,60,19.43
"291895001",1991,59,19.54
"291895001",1992,72,21.46
"291895001",1993,65,17.97
"291895001",1994,63,18.78
"291895001",1995,63,19.14
"291895001",1996,57,18.54
"291895001",1997,57,18.5
"291895001",1998,57,18.86
"291895001",1999,67,19.54
"291895001",2000,57,17.31
"291895001",2001,54,17.25
"291895001",2002,48,15.35
"291895001",2003,47,14.28
"291895001",2004,46,13
"291897001",1980,98,23.36
"291897001",1981,104,25.59
"291897001",1988,82,21.63
"291897001",1989,85,23.67
"291897001",1990,60,21.24
"291897002",1991,62,19.09
"291897002",1992,65,18.19
"291897002",1993,60,18.47
"291897002",1994,69,20.41
"291897002",1995,66,21.99
"291897002",1996,61,19.66
"291897002",1997,60,19.51
"291897002",1998,57,20.17
"291897002",1999,66,21.1
"291897002",2000,58,19.01
"291897003",2001,54,16.85
"291897003",2002,51,16.5
"291897003",2003,53,15.81
"291897003",2004,44,12.32
"295100061",1980,136,35.16
"295100062",1980,277,32.88
"295100063",1980,94,21.89
"295100064",1980,239,34.76
"295100072",1984,102,32.93
"295100072",1985,94,32.56
"295100072",1986,157,34.78
"295100072",1987,92,29.13
"295100072",1988,84,23.94
"295100072",1989,89,26.25
"295100072",1990,69,25.73
"295100072",1991,63,25.52
"295100072",1992,72,27.99
"295100072",1993,59,23.86
"295100072",1994,73,27.95
"295100072",1995,72,26.23
"295100072",1996,69,24.77
"295100072",1997,65,24.81
"295100072",1998,68,25.81
"295100072",1999,73,27.2
"295100072",2000,67,26.29
"295100072",2001,61,24.7
"295100072",2002,68,22.87
"295100072",2003,64,20.35
"295100072",2004,61,22.33
"295100080",1983,92,22.63
"295100080",1984,83,23.23
"295100080",1985,79,23.39
"295100080",1986,81,16.11
"295100080",1987,82,21.8
"295100080",1988,89,21.63
"295100080",1989,72,18.3
"295100080",1990,58,15.34
"295100080",1991,64,17.59
"295100080",1992,75,22.07
"295100080",1993,69,21.56
"295100080",1994,63,18.38
"295100080",1995,66,18.98
"295100080",1996,64,19.62
"295100080",1997,56,18.7
"295100080",1998,57,18.5
"295100080",1999,65,20.7
"295100085",2014,45.5,11.82
"295100085",2016,44.1,11.79
"295100085",2017,46.7,11.29
"295100085",2018,46.1,11.17
"295100085",2019,44.1,10.52
"295100085",2020,41.4,10.21
"295100085",2021,46,10.38
"295100086",2000,69,21.29
"295100086",2001,64,20.04
"295100086",2002,68,20.58
"295100086",2003,63,18.8
"295100086",2004,58,17.62
"295100086",2005,57,15.42
"295100086",2006,74,15.19
"295100086",2007,55,14.04
"295100086",2008,48,12.92
"295100086",2009,51,12.45
"295100086",2010,50,12.83
"295100086",2011,55.5,13.39
"295100086",2012,52.4,14.13
"295100086",2013,50.5,11.05
"295100086",2014,43.3,10.79
"295100086",2015,46.3,10.76
"295100086",2016,44.6,10.42
"295100086",2017,42.7,9.48
"295100086",2018,46.9,9.99
"295100094",2013,50.4,13.99
"295100094",2014,59.9,13.98
"295100094",2015,46.1,12.75
"295100094",2016,44.1,11.42
"295100094",2017,44.6,10.95
"295100094",2018,47.2,11.09
"295100094",2019,45.3,10.16
"295100094",2020,40.6,8.85
"295100094",2021,38.5,9.05
"295100094",2022,45,8.34
"300170005",2022,29,3.75
"300270006",2013,14,0.71
"300270006",2014,13,1.43
"300270006",2015,12,0.65
"300270006",2016,9,0.49
"300270006",2017,9,0.55
"300270006",2018,9,0.55
"300270006",2019,11,0.68
"300270006",2020,12,0.54
"300270006",2021,9,0.75
"300270006",2022,8,0.56
"300310017",2010,22,1.88
"300310017",2012,26,2.71
"300310017",2013,33,1.96
"300310017",2014,28,2.3
"300310017",2016,25.2,1.88
"300310017",2018,24.2,1.62
"300310017",2019,32.3,1.69
"300310017",2020,23.6,1.55
"300310017",2021,20.6,1.65
"300310017",2022,24.5,1.77
"300630034",1989,75,11.84
"300630034",1990,53,7.1
"300630034",1991,75,10.6
"300630036",2002,36,12.11
"300650004",2002,7,1.34
"300650004",2003,7,2.42
"300710010",2013,6,0.49
"300710010",2014,8,0.78
"300710010",2015,6,0.62
"300710010",2016,7,0.45
"300710010",2017,8,0.7
"300710010",2018,8,0.94
"300710010",2019,7,0.69
"300710010",2020,6,0.62
"300710010",2021,8,0.74
"300710010",2022,8,0.82
"300750001",2013,9,0.92
"300750001",2015,9,0.71
"300750001",2017,10,0.84
"300750001",2018,9,0.93
"300750001",2020,9,0.64
"300750001",2021,10,0.91
"300750001",2022,9,0.8
"300830001",2012,9,0.86
"300830001",2013,13,1.09
"300830001",2014,13,1.19
"300830001",2015,8,0.51
"300830001",2016,9,0.61
"300830002",2018,12,0.92
"300830002",2019,11,1.18
"300830002",2020,9,1.02
"300830002",2021,11,1.07
"300830002",2022,12,1.06
"300870001",2011,7,0.44
"300870001",2012,8,0.57
"300870001",2013,6,0.56
"300870001",2014,8,0.68
"300870001",2015,5,0.43
"300870001",2016,6,0.48
"300870001",2017,13,2.89
"300870001",2018,7,1.48
"300870001",2019,6,0.66
"300870001",2020,6,0.68
"300870001",2021,11,0.89
"300870700",1985,36,4.56
"300870700",1986,35,4.56
"300870700",1987,34,4.44
"300870700",1988,36,4.17
"300870700",1989,39,4.2
"300870700",1991,35,4.19
"300870700",1992,31,4.76
"300870700",1993,32,4.57
"300870700",1994,32,4.57
"300870700",2001,35,5.27
"300870701",1985,39,4.58
"300870701",1986,30,3.85
"300870701",1987,34,5.04
"300870701",1988,33,4.3
"300870701",1989,33,3.79
"300870701",1990,30,3.87
"300870701",1991,31,4.04
"300870701",1992,31,4.44
"300870701",1993,31,4.09
"300870701",1994,30,3.96
"300870701",1995,31,3.92
"300870701",1996,32,3.83
"300870701",1997,29,3.78
"300870701",1999,30,3.54
"300870701",2000,32,2.61
"300870701",2001,28,2.65
"300870702",1985,30,2.62
"300870702",1986,26,2.33
"300870702",1987,23,2.05
"300870702",1988,27,2.28
"300870702",1989,25,2.17
"300870702",1990,23,2.2
"300870702",1991,23,2.23
"300870702",1992,25,2.33
"300870702",1993,20,2.18
"300870702",1994,21,2.5
"300870702",1995,26,2.62
"300870702",1996,25,1.97
"300870702",1997,25,2.25
"300870704",1985,36,3.86
"300870704",1986,34,3.23
"300870704",1987,22,2.46
"300870704",1988,29,2.53
"300870704",1989,33,2.76
"300870704",1990,29,2.79
"300870704",1991,32,2.88
"300870760",1984,17.5,0.29
"300870760",1985,16.3,0.31
"300870760",1986,21.5,0.36
"300870760",1987,23,0.39
"300870760",1988,24,0.53
"300870760",1989,23,0.6
"300870760",1991,30,0.82
"300870760",1992,21,0.56
"300870760",1994,19,0.44
"300870760",1996,17,0.44
"300870760",1997,18,0.38
"300870760",1998,19,1.08
"300870760",1999,19,0.67
"300870760",2001,26,1.06
"300870760",2002,35,1.52
"300870760",2003,15,1.47
"300870760",2009,12,2.59
"300870760",2010,15,3.18
"300870760",2011,9,0.9
"300870760",2012,14,1.8
"300870760",2013,12,1.9
"300870760",2014,54,2.96
"300870760",2015,18,1.93
"300870760",2016,11,1.78
"300870760",2017,12,0.57
"300870761",1983,13.5,0.18
"300870761",1984,17.5,0.32
"300870761",1985,15.3,0.34
"300870761",1986,23,0.4
"300870761",1987,17,0.32
"300870761",1988,19,0.39
"300870761",1989,18,0.42
"300870761",1990,20,0.41
"300870761",1991,21,0.46
"300870761",1992,19,0.44
"300870761",1993,22,0.42
"300870761",1994,15,0.54
"300870761",1996,13,0.46
"300870761",1997,20,0.33
"300870761",1998,17,0.66
"300870761",1999,19,0.59
"300870761",2001,26,1.8
"300870761",2002,43,2.32
"300870761",2003,20,2.2
"300870761",2009,59,2.49
"300870761",2011,39,2.52
"300870761",2012,48,1.45
"300870761",2013,50,1.94
"300870761",2014,10,1.19
"300870761",2016,49,1.51
"300870761",2017,17,0.48
"300870762",1982,13.5,0.13
"300870762",1983,13.4,0.2
"300870762",1984,13.5,0.23
"300870762",1985,16,0.19
"300870762",1986,26,1.28
"300870762",1987,20,0.4
"300870762",1988,24,0.55
"300870762",1989,25,0.42
"300870762",1990,21,0.37
"300870762",1991,21,0.3
"300870762",1993,21,0.59
"300870762",1994,15,0.38
"300870762",1996,13,0.36
"300870762",1997,14,0.4
"300870762",1998,17,0.66
"300870762",1999,19,0.37
"300870762",2001,23,1.82
"300870762",2002,24,2.18
"300870762",2003,16,2.17
"300870762",2009,10,2.13
"300870762",2010,12,2.41
"300870762",2011,48,3.38
"300870762",2012,14,2.27
"300870762",2013,9,1.83
"300870762",2014,10,1.71
"300870762",2015,10,0.91
"300870762",2016,13,1.47
"300870762",2017,9,0.54
"301110086",2006,36,3.77
"301110086",2007,26,3.45
"320030007",1982,92.9,9.1
"320030016",1991,100,28.36
"320030016",1993,111,29.96
"320030022",1998,41,4.18
"320030022",2000,43,3.78
"320030022",2001,52,4.95
"320030022",2002,46,7.39
"320030022",2003,46,5.6
"320030022",2004,39,3.81
"320030022",2005,39,4.55
"320030022",2006,34,3.83
"320030023",2002,44,9.54
"320030023",2003,43,8.54
"320030023",2004,39,5.22
"320030023",2005,37,6.1
"320030023",2006,38,5.14
"320030073",1999,54,7.94
"320030073",2000,49,7.9
"320030073",2001,56,7.15
"320030073",2002,45,7.26
"320030073",2003,44,7.53
"320030073",2004,46,8.79
"320030073",2005,43,9.01
"320030073",2006,47,7.95
"320030075",2008,48,8.08
"320030075",2009,43,5.99
"320030075",2010,39,5.69
"320030075",2011,43,5.39
"320030075",2012,43.2,5.3
"320030075",2013,36.5,4.76
"320030075",2014,44.2,8.43
"320030075",2015,44,8.85
"320030075",2016,43.9,7.51
"320030075",2017,42.9,8.14
"320030075",2018,41.4,8.75
"320030075",2019,41.7,8.51
"320030075",2020,40.4,7.43
"320030075",2021,38.1,7.48
"320030075",2022,40.2,5.74
"320030078",2002,59,8.68
"320030539",1998,76,25.3
"320030539",1999,85,26.62
"320030539",2000,79,25.05
"320030539",2001,72,22.52
"320030539",2002,66,22.25
"320030539",2003,71,21.35
"320030539",2004,58,19.1
"320030539",2005,63,19.86
"320030539",2006,65,18.89
"320030540",2018,50.8,14.67
"320030540",2019,51.9,15.75
"320030540",2020,49.7,15.24
"320030540",2021,47.2,13.87
"320030540",2022,44.7,11.67
"320030557",1984,154,25.92
"320030557",1985,181.6,20.4
"320030557",1986,116.3,20.92
"320030557",1990,125.8,37.09
"320030557",1994,107,26.02
"320030557",1995,200,27.06
"320030557",1996,116,26.67
"320030561",2013,47.2,14.2
"320030561",2014,50.4,13.62
"320030561",2015,52.3,15.49
"320030561",2016,50.4,15.2
"320030561",2017,57.6,18.04
"320030561",2018,55.3,17.62
"320030561",2019,52.5,16.47
"320030561",2020,54.1,16.91
"320030561",2021,50.1,15
"320030561",2022,46.2,13.78
"320030563",2002,59,18.77
"320030563",2003,68,19.15
"320030563",2004,59,18.64
"320030601",1998,40,6.85
"320030601",1999,42,8.44
"320030601",2000,42,8.14
"320030601",2001,40,5.76
"320030601",2002,32,3.01
"320031001",1980,186.9,36.15
"320031001",1982,137.5,25
"320031001",1983,98.2,24.13
"320031001",1984,124.8,28.78
"320031019",1999,33,4.41
"320031019",2000,29,3.23
"320031019",2001,26,2.31
"320031019",2002,27,2.65
"320031019",2003,30,2.17
"320031019",2004,25,1.4
"320031019",2005,27,1.99
"320031019",2006,25,1.42
"320031501",2016,58.1,25.21
"320031501",2017,60.8,27.14
"320031501",2018,58.6,26.69
"320031501",2019,58.3,23.75
"320031501",2020,57.3,22.75
"320031501",2021,52.7,21.91
"320031501",2022,49.2,21.37
"320031502",2017,58.6,23.76
"320031502",2018,56.4,24.04
"320031502",2019,53.4,22.24
"320031502",2020,54.6,21.85
"320031502",2021,50.3,19.42
"320031502",2022,50.1,18.47
"320032002",1999,76,23.65
"320032002",2000,69,21.58
"320032002",2001,67,21.8
"320032002",2002,64,22.13
"320032002",2003,69,20.78
"320032002",2004,61,19.7
"320032002",2005,61,19.24
"320032002",2006,66,20.54
"320032002",2008,58,17.35
"320032002",2009,54,15.21
"320032002",2010,55.9,13.31
"320032002",2011,48.1,13.18
"320032002",2012,59.4,13.83
"320032002",2013,53.8,13.57
"320032002",2014,51,13.21
"320032002",2015,53,14.35
"320032002",2016,53.9,16.07
"320032002",2017,56.6,16.84
"320032003",2022,42.9,11.3
"320050004",1991,46,7.8
"320050004",1992,52,9.52
"320050004",1993,56,8.67
"320050004",1994,51,12.05
"320050004",1995,43,10.42
"320050004",1996,48,10.15
"320050004",1997,56,9.21
"320310016",1986,210,24.94
